id,purpose_validated,dur_in_sec,hour_start,hour_end,day_of_month,week,dist_gtfsstops_all,dist_gtfsstops_train,dist_gtfsstops_tram,dist_gtfsstops_bus,day
3318,home,13970.0,6,10,19,3,245.86951630902405,1445.1781299198026,38384.273027717834,245.86951630902405,4
3319,wait,470.00000000000006,9,9,9,32,1353.678352544397,2880.885205044807,104106.03143066652,3835.4720757862456,2
3320,wait,305.1159990000001,14,14,21,16,29562.27089084112,132247.18378408116,260688.79559520615,29562.27089084112,4
3321,work,5990.5610000000015,10,12,14,24,35.658262609464494,45.30498384379278,1201.8157849165614,35.658262609464494,2
3322,work,20876.293999999998,5,11,11,41,33.21510103222153,143.73918428061944,33.21510103222153,33.21510103222153,2
3323,wait,512.716001,16,16,22,8,93.2205333665201,93.2205333665201,121.61753269182108,121.61753269182108,2
3324,wait,513.876,5,5,10,6,106.71209097235621,106.71209097235621,131.32552025546443,131.32552025546443,4
3325,home,27006.731000000003,21,5,31,44,63.47270916151686,5328.149072284193,23889.101428355567,63.47270916151686,1
3326,wait,1128.0,13,13,24,51,61.158832127781665,3086.3675357953002,38375.05691138241,61.158832127781665,6
3327,home,49546.235001,14,4,1,39,163.4886020924864,1374.5193942582914,13730.121210997977,163.4886020924864,6
3328,home,58656.474,12,5,5,5,160.76260446392445,2169.3775175398405,22425.2904380508,160.76260446392445,6
3329,leisure,9645.303,12,15,10,41,140.01714297708554,855.8557655568977,140.01714297708554,140.01714297708554,1
3330,leisure,451.0,18,18,22,3,547.1649481829967,550.7031592474128,33580.217708197284,547.1649481829967,6
3331,work,1110.0,15,15,27,9,312.7152095145707,352.33900227836085,2517.686357479987,312.7152095145707,0
3332,leisure,8629.979001,18,20,19,3,121.19989049231137,781.1570602442281,419.84408283023737,121.19989049231137,3
3333,work,20315.246000000006,11,17,4,1,109.18886839941452,109.18886839941452,4898.624635831416,109.18886839941452,2
3334,home,44683.0,16,5,22,4,182.25382249065612,3453.9863919776726,44107.790891330704,182.25382249065612,0
3335,home,2952.6649989999996,16,17,24,43,46.20987097178955,729.1954902228242,24034.54056459465,46.20987097178955,1
3336,wait,877.0010000000002,16,16,12,2,132.17206782117393,992.4323331898207,132.17206782117393,132.17206782117393,3
3337,home,46007.212,13,2,1,5,9349812.490226904,9384627.377900377,9572281.637546407,9349812.490226904,2
3338,leisure,449.99900099999996,9,9,4,5,497.0106795199456,7856.859613821073,85430.40480904923,497.0106795199456,5
3339,errand,584.999,15,15,7,36,345.3636215197032,345.3636215197032,21937.350229817734,360.6810978425472,3
3340,leisure,4447.139,10,12,25,39,172.56209259880163,1110.0838742325734,1567.8771987561536,172.56209259880163,0
3341,errand,8043.084001,9,12,9,32,89.83606265014599,1042.7076496511806,73971.90005944514,89.83606265014599,2
3342,leisure,3268.3280000000004,6,7,30,39,18.666073616335968,241.11011935594524,15054.033521776048,18.666073616335968,5
3343,home,77495.851001,13,11,12,6,182.93338997364975,4439.708595924689,31191.25807933948,182.93338997364975,6
3344,wait,421.0,10,10,10,15,6.695667421266307,1617.3259306159946,18111.41000926435,6.695667421266307,0
3345,work,980.0,7,7,19,3,80.60734820590372,105.15008680497758,22928.645235839947,80.60734820590372,4
3346,wait,2182.0029999999997,14,15,25,25,854.3628125993307,854.3628125993307,37946.28036999813,876.0174652083695,6
3347,work,404.075999,10,10,31,52,54.314879450827476,565.0020230230148,54.314879450827476,206.8618252589367,5
3348,errand,342.291,8,9,4,14,76.47328608367916,662.0901040667362,20155.434763501937,76.47328608367916,1
3349,work,342.35,5,5,31,22,179.62610611729843,3805.641237625453,19954.951378412487,179.62610611729843,2
3350,work,747.0,10,11,28,52,553.7098027078441,637.8478270121241,36816.11535788613,553.7098027078441,3
3351,errand,923.755001,14,14,30,39,38.371726522374686,111.55053448414324,50911.30650778126,38.371726522374686,5
3352,work,7746.170001,14,16,24,17,21.859498694267856,7699.7628213932385,58084.728648561686,1963.0162363306547,0
3353,work,896.9240000000002,7,7,15,28,141.8299294197493,141.8299294197493,10079.785995229642,141.8299294197493,5
3354,leisure,1672.4930000000004,14,15,28,21,21163.856261401703,98748.18219523157,218932.68697858823,21163.856261401703,6
3355,home,54259.01099900001,20,11,21,42,9391389.068194948,9391389.068194948,9487412.82773912,9479451.402410932,5
3356,errand,3978.655,11,12,24,30,213.26690546648652,213.26690546648652,239.7819887961996,239.7819887961996,0
3357,errand,1888.717999,13,13,25,47,13266.406556146416,13266.406556146416,131697.96935354488,77585.22226563063,5
3358,errand,321.0420000000001,15,15,23,51,113.798472719211,213.4498848623383,113.798472719211,113.798472719211,4
3359,errand,866.8520000000002,13,13,12,24,172.43082530959362,172.43082530959362,39781.124540098186,339.84570084627495,0
3360,errand,1506.701,10,10,26,26,224.49905720465716,233.29656700210518,34464.68406522498,224.49905720465716,0
3361,errand,1021.808,10,11,1,13,81.4739500792996,625.0488019139759,32054.908756867557,81.4739500792996,5
3362,home,37680.0,18,5,26,12,444.0141269793904,605.1696415954688,8662.004385613855,444.0141269793904,6
3363,wait,538.5020010000002,12,12,24,17,11.781448654117172,28.102279717408056,15211.220130665104,11.781448654117172,0
3364,leisure,2153.653,12,12,17,7,23.62266911205829,23.62266911205829,1538.8941446144345,77.88084836351793,4
3365,work,4173.692,6,8,27,39,406.2505170452271,1768.7880908965142,49668.77644461392,406.2505170452271,2
3366,wait,348.387001,18,18,6,10,72.73652461139399,72.73652461139399,41839.18285308706,122.31595777514185,0
3367,work,662.1469999999999,6,7,13,2,88.49807359146891,330.7339202070469,126617.56898700971,88.49807359146891,4
3368,leisure,48014.10000000001,17,7,27,9,1173756.8627861312,1173756.8627861312,1350192.2947108091,1338479.41752108,0
3369,work,8393.724999,7,10,7,36,179.68336293845374,372.8389580420279,74909.36157198454,179.68336293845374,3
3370,work,13419.233001,7,10,31,5,98.39975126915442,1052.1383171190826,295.8837074046781,98.39975126915442,1
3371,work,13241.0,10,14,2,22,52.92205211165214,346.09630056753053,25038.716188650684,52.92205211165214,4
3372,errand,1895.0,18,18,27,26,2645599.3069807496,2645599.3069807496,2870616.099876481,2858697.6994362143,1
3373,work,2034.0,18,19,22,8,126.57572414745356,1975.7236982265704,61185.903528524315,126.57572414745356,2
3374,home,8418.522001000001,11,14,28,21,94.98268944414008,1367.6184665556734,68438.66341204685,94.98268944414008,6
3375,work,3270.158000000001,15,16,13,2,22.47933725814589,35.33938519816297,50665.457334393635,22.47933725814589,4
3376,errand,17649.0,17,22,7,6,83.42970279989653,638.0883052365823,16681.57715329011,83.42970279989653,1
3377,home,11849.192,15,18,6,40,202.44873327882667,1072.5522465618267,59719.462426587546,202.44873327882667,4
3378,errand,374.78,7,7,5,23,966.9934238518973,966.9934238518973,33794.254460596785,972.0778148042276,0
3379,leisure,4889.033001000002,10,11,10,49,10.876919980446221,684.4879000124603,15483.867121399751,10.876919980446221,5
3380,wait,477.04700099999997,15,15,22,25,806015.3676396364,806015.3676396364,965362.6659745723,953681.087992828,3
3381,wait,1939.996,10,10,11,23,4920.13388759558,11529.199287275042,20928.114267081422,8606.878432499258,6
3382,home,23183.142000000003,14,20,11,2,181.93791229936997,748.3663978354688,34770.96069221895,181.93791229936997,2
3383,work,5139.549,8,10,2,13,155.18864588815197,838.5269038038257,8741.352519505701,155.18864588815197,6
3384,work,33438.0,7,16,19,3,213.43834202113976,1713.8916843925049,58701.941459482536,213.43834202113976,3
3385,errand,337.0,13,13,21,3,198.63406734034092,3963.97794048301,55039.458562261374,198.63406734034092,6
3386,work,1964.8569989999999,14,15,26,39,93.10331819692894,2314.927730245058,11393.043897070978,93.10331819692894,1
3387,work,34623.427001000004,6,16,21,12,94.66121761180928,94.66121761180928,2666.0574504421656,94.66121761180928,1
3388,home,45149.66099999999,17,6,7,6,540.8182705033837,591.588882539707,41607.264108980125,540.8182705033837,1
3389,errand,424.8850000000001,7,7,21,51,68.79509799712059,166.99455734903518,3583.796118800913,68.79509799712059,2
3390,errand,881.9989999999999,10,11,28,26,39.45214177163256,642.9038126453255,39.45214177163256,39.45214177163256,2
3391,wait,309.0,13,13,6,1,271.9100129700528,8137.419290320857,60277.07105808005,1284.7596502415433,4
3392,work,27368.644,6,14,19,38,170.63842312329496,202.3571656351311,555.3888668327563,170.63842312329496,1
3393,wait,678.1489999999999,6,6,28,48,115.87913810028557,910.1337174619948,36254.841767111015,115.87913810028557,1
3394,leisure,64472.612999,15,9,31,52,439116.37260959396,439116.37260959396,718179.4919795047,441205.97130265227,5
3395,leisure,521.4590010000002,18,18,25,43,167.81820919433926,400.1674905300702,5882.125093022387,167.81820919433926,2
3396,work,12511.681,12,15,16,7,119.53932598875448,582.751988800803,119.53932598875448,119.53932598875448,3
3397,leisure,2688.5559999999996,14,15,25,12,201.728590230594,201.728590230594,28012.201485900918,255.28115707009854,5
3398,home,21817.835999000006,21,3,20,3,317.95374009626613,3501.9503363979097,83458.84399563471,362.5796405324025,4
3399,leisure,2827.8190000000004,10,11,25,21,385288.82096122776,385288.82096122776,566265.5288722574,455770.3441541623,3
3400,errand,828.350999,10,10,20,51,41.14696242119164,2242.976823246973,32933.8586886926,41.14696242119164,1
3401,wait,667.0,6,6,15,7,48.985582330736115,48.985582330736115,31244.693902626583,174.8090763704613,2
3402,home,40618.591001,18,5,30,44,410.8506919604539,444.4998361560697,59139.887896804416,410.8506919604539,0
3403,leisure,44514.16800000001,18,6,6,14,100.65164095078256,1102.1039613751293,15772.34274619229,100.65164095078256,3
3404,home,2265.585999000001,6,6,11,2,500.6630683041359,3270.2400394995366,11313.005539655158,500.6630683041359,2
3405,leisure,414.9620000000001,13,13,8,32,36.72308285900556,9930.756128661083,145402.90152004125,36.72308285900556,1
3406,home,634.091,17,17,24,21,78.66529333372709,716.6310482765712,135984.19166069795,78.66529333372709,2
3407,work,13209.543,7,10,30,52,98.62485712516646,425.9356602928299,36533.23578051144,98.62485712516646,4
3408,errand,1245.48,14,15,2,31,1092.9766962794963,1219.1666420467889,1246.0066498367696,1092.9766962794963,2
3409,errand,300.192,12,12,11,2,76.83573956875959,76.83573956875959,12569.769955686015,95.68119724388168,2
3410,leisure,312.168,16,16,6,27,49.745751072889135,67.46318241873648,8040.053265647227,49.745751072889135,3
3411,home,44670.0,17,5,18,51,159.67308368641463,1203.7362778094646,42025.6061024527,159.67308368641463,0
3412,leisure,843.2310000000001,8,9,12,10,73.02448828228772,10076.62261955822,64492.42013178337,1144.8767653118014,6
3413,errand,5567.56,12,13,10,41,32.45079551174317,1276.468526709231,32.45079551174317,32.45079551174317,1
3414,home,4550.0,10,12,31,52,158.0745909608569,962.1287710951037,31450.11821235521,158.0745909608569,6
3415,wait,823.181,16,16,9,41,55.98358085559613,55.98358085559613,48505.07660886836,55.98358085559613,0
3416,leisure,12507.145,18,22,7,49,240.2363663476913,1595.8634378701092,23043.32570171057,240.2363663476913,2
3417,wait,456.07499900000005,6,7,27,4,54.18640557851214,73.70044272452795,33365.905388459316,54.18640557851214,4
3418,leisure,11328.542,16,19,17,11,61.94207727758011,658.082034107172,50823.832806931525,61.94207727758011,4
3419,leisure,12543.881001000002,15,18,20,33,85.10053103361663,1621.9584190056707,20757.83502171524,85.10053103361663,6
3420,work,28561.599999,8,16,24,43,280.1816424158656,724.8826876837353,34898.348723244235,280.1816424158656,1
3421,wait,625.557,11,11,7,40,251.70110638329544,251.70110638329544,35236.42833441705,2149.938745921639,5
3422,home,1366.012001,17,17,23,43,102.24624837459106,1170.1310514322415,40685.179553601876,102.24624837459106,0
3423,home,40156.0,19,6,4,48,393.00228142189,1076.8667746082094,75855.51082288103,393.00228142189,6
3424,leisure,391.43199999999996,20,20,10,45,72.47884395249535,706.3279746934911,72.47884395249535,437.713468608773,4
3425,leisure,13946.757999,17,21,29,39,287.23302970364483,1039.890611902372,17208.02523687917,287.23302970364483,4
3426,home,6995.0030000000015,15,17,9,27,152.9088231872297,2182.040280419532,22418.90143581102,152.9088231872297,6
3427,leisure,1127.0,13,13,17,16,50.635771981169945,814.7249120041793,37281.550610045364,50.635771981169945,0
3428,work,1963.858,13,13,20,38,210.37301062130868,1716.7346395674035,58698.9249207565,210.37301062130868,2
3429,wait,420.0,17,17,26,4,168.85861198511415,231.46311014600377,78191.98345401409,168.85861198511415,3
3430,leisure,690.48,10,10,31,52,29.931861084923447,1289.9838301425934,112938.59937006945,29.931861084923447,5
3431,work,21512.853999000006,9,15,3,9,17.980501490609907,627.5821085395041,17.980501490609907,17.980501490609907,4
3432,errand,727.605,11,11,1,26,98.15770118417092,539.713029282032,17227.12899395758,98.15770118417092,5
3433,work,660.283,7,7,25,34,87.57803076491396,231.7060752483767,50460.481911825955,87.57803076491396,4
3434,errand,331.059,13,13,27,17,68.05509281291961,580.7228807047215,35344.99370870603,68.05509281291961,3
3435,leisure,578.0,18,19,24,30,579530.2690813931,579530.2690813931,831235.4080211605,726322.7358538477,0
3436,work,13938.075,12,16,20,12,107.50517521932915,1671.8681844720236,107.50517521932915,107.50517521932915,0
3437,work,10430.881001,11,14,2,9,176.75898722596187,415.7481609748292,176.75898722596187,176.75898722596187,3
3438,wait,514.0,18,18,20,51,222.8832607359501,340.8868720211669,12952.022493528708,222.8832607359501,2
3439,home,16249.425,13,17,26,34,306.0266292168148,954.3037093888504,43501.55179383131,306.0266292168148,5
3440,work,1112.0,13,13,8,2,115.5724633887138,673.3249367581303,3035.4598639970923,115.5724633887138,0
3441,work,14489.978999,7,11,21,12,95.32449163929527,446.64671650839324,36496.46245817178,95.32449163929527,1
3442,wait,387.642,16,16,5,14,39.12917109088433,81.65381605244963,87.89767503492114,39.12917109088433,2
3443,work,27173.312,6,13,7,49,136.15312676629136,136.15312676629136,2660.915317901322,136.15312676629136,2
3444,work,10181.545,13,16,26,4,210.02200248278453,1918.9072812638146,49373.43247432348,210.02200248278453,3
3445,work,5141.501,7,9,16,7,214.76386410758408,434.9817096035554,214.76386410758408,214.76386410758408,3
3446,work,1590.019,6,7,8,10,50.51686300581252,50.51686300581252,41828.397768395866,81.41841170626337,2
3447,work,9438.0,12,15,28,35,53.67449845832406,304.7259752335795,36346.96398075035,53.67449845832406,0
3448,work,4700.128999000001,17,19,8,6,419.0124647093248,419.0124647093248,27440.853059442972,535.5294631803621,2
3449,work,23785.519,5,12,29,22,49.77987652852581,49.77987652852581,9713.3847718062,1907.4039630772995,0
3450,work,3578.585,6,7,24,4,181.4910109358931,465.30746376210783,16663.73496200105,181.4910109358931,1
3451,work,10132.0,7,10,23,51,79.16847193825576,79.16847193825576,50588.283929344696,101.18967442039177,5
3452,wait,782.6170010000002,5,6,15,11,31.703052550734558,95.11438128743404,47937.575958563866,31.703052550734558,2
3453,leisure,5410.891000000001,8,10,4,27,25.95916259904408,385.30309907143186,33669.79025933481,25.95916259904408,1
3454,home,54919.0,17,8,12,2,45.43544924408309,726.1251469386177,24031.751481172723,45.43544924408309,4
3455,wait,727.7460010000002,8,8,30,26,132.1081477980995,140.98597538383547,132.1081477980995,132.1081477980995,4
3456,leisure,5822.410001,19,20,22,51,120.23582848426683,784.577412671107,434.7809965678421,120.23582848426683,3
3457,leisure,337.520999,13,13,1,13,296.9077637592681,531.6011682922476,5735.148298938441,296.9077637592681,5
3458,work,2516.590999,8,9,11,50,771.6930198888368,3056.352382247118,19952.808379035014,771.6930198888368,0
3459,errand,1122.0919999999999,16,17,25,30,1112.3375182939344,1565.9286502458888,17416.692368815282,1112.3375182939344,1
3460,home,23281.0,22,5,10,2,253.38817649857947,994.0501093173397,43361.29670721243,255.4743683194913,2
3461,errand,1281.595001,13,13,18,7,132.85957296133424,313.4487386536578,58952.97817971965,132.85957296133424,5
3462,work,9766.971999,7,10,5,49,117.90643195520585,464.8050810427797,464.12803907802436,117.90643195520585,0
3463,home,55694.001,20,11,10,19,326.48573301238844,1462.2397071506382,52190.13720660637,326.48573301238844,2
3464,home,1747.028001,11,11,21,42,190.83826533459808,777.0719433272377,254.59613350066425,190.83826533459808,5
3465,home,43965.50900000001,16,4,26,26,246.15844071655982,554.2450938785012,36757.20456514969,246.15844071655982,0
3466,leisure,2366.592,19,20,24,25,36.44130491276286,566.0751928357524,29534.497348131426,212.0050689274821,5
3467,home,5186.963001,17,19,15,41,456.0625038657179,1748.4116773811102,6410.428553905367,456.0625038657179,6
